AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,6399 - 3075,CZ - CZ,07:30 - PEK | 09:55 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,6606 - 3075,CZ - CZ,06:35 - PEK | 08:55 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,3140 - 3075,CZ - CZ,19:15 - PEK | 21:30 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,3118 - 3075,CZ - CZ,10:30 - PEK | 13:00 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,6399 - 3075,CZ - CZ,07:30 - PEK | 09:55 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,6606 - 3075,CZ - CZ,06:35 - PEK | 08:55 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,3140 - 3075,CZ - CZ,19:15 - PEK | 21:30 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,3118 - 3075,CZ - CZ,10:30 - PEK | 13:00 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,6399 - 3075,CZ - CZ,07:30 - PEK | 09:55 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,6606 - 3075,CZ - CZ,06:35 - PEK | 08:55 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,706,136.42,842.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,9158 - 595,FM - FM,06:40 - PEK | 08:55 - HGH / 13:35 - HGH | 16:00 - HKG
AUD,706,136.42,842.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,9158 - 595,FM - FM,06:40 - PEK | 08:55 - HGH / 13:35 - HGH | 16:00 - HKG
AUD,706,136.42,842.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,9158 - 595,FM - FM,06:40 - PEK | 08:55 - HGH / 13:35 - HGH | 16:00 - HKG
AUD,722,136.42,858.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,8114 - 8017,MF - MF,17:15 - PEK | 20:15 - JJN / 09:50 - JJN | 11:15 - HKG
AUD,722,136.42,858.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,8114 - 8017,MF - MF,17:15 - PEK | 20:15 - JJN / 09:50 - JJN | 11:15 - HKG
AUD,722,136.42,858.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,8114 - 8017,MF - MF,17:15 - PEK | 20:15 - JJN / 09:50 - JJN | 11:15 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,8170 - 381,MF - MF,20:05 - PEK | 23:15 - XMN / 10:00 - XMN | 11:20 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,8106 - 381,MF - MF,18:55 - PEK | 22:00 - XMN / 10:00 - XMN | 11:20 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,8170 - 8015,MF - MF,20:05 - PEK | 23:15 - XMN / 18:30 - XMN | 19:45 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,8118 - 381,MF - MF,10:55 - PEK | 14:00 - XMN / 10:00 - XMN | 11:20 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,8106 - 8015,MF - MF,18:55 - PEK | 22:00 - XMN / 18:30 - XMN | 19:45 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,8118 - 8015,MF - MF,10:55 - PEK | 14:00 - XMN / 18:30 - XMN | 19:45 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,8170 - 381,MF - MF,20:05 - PEK | 23:15 - XMN / 10:00 - XMN | 11:20 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,8106 - 381,MF - MF,18:55 - PEK | 22:00 - XMN / 10:00 - XMN | 11:20 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,8170 - 8015,MF - MF,20:05 - PEK | 23:15 - XMN / 18:30 - XMN | 19:45 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,8118 - 381,MF - MF,10:55 - PEK | 14:00 - XMN / 10:00 - XMN | 11:20 - HKG
AUD,731,136.42,867.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,8106 - 8015,MF - MF,18:55 - PEK | 22:00 - XMN / 18:30 - XMN | 19:45 - HKG
